,ID,genre,positive,negative,anger,disgust,fear,sadness,anticipation,joy,surprise,trust
38,282,Humorous and Wit and Satire,0.07420574459680422,0.10970035551040792,0.04576491168669886,0.022910670955363692,0.05310084081033715,0.05355228260256104,0.051182213193385596,0.03397099486484962,0.04740138818351048,0.0455956210146149
39,400,Sea and Adventure,0.10460752215922502,0.11754371955601405,0.04982831589874692,0.021720035135351035,0.06699672602411617,0.06292421943623815,0.06779525672762167,0.0458356623812191,0.03729138385370955,0.06428172163219749
40,363,Literary,0.09130207591088237,0.09757256187354442,0.042943328107928044,0.01710132535271473,0.0512564723766088,0.041613225024939124,0.05149399078428539,0.03776542682057832,0.04417842382784633,0.062372333855873346
41,173,Western Stories,0.10597201921068838,0.12455627479640444,0.041553560242221795,0.01743579035289206,0.06849029024848578,0.06389642931718519,0.06786385466694479,0.038316976404259795,0.0442681144288996,0.07162246815619074
42,315,Love and Romance,0.09512087912088026,0.09617582417582533,0.031999999999999765,0.014857142857142881,0.04272527472527472,0.05274725274725296,0.04835164835164847,0.0575824175824179,0.047120879120879214,0.05274725274725296
43,373,Literary,0.08601268183513455,0.1022752704214824,0.04423722491607584,0.01984334203655353,0.05766505035434471,0.052368519209249766,0.04841477060798171,0.03834390152928006,0.04625139873181617,0.055277881387541354
44,343,Literary,0.093946470271242,0.061972336985808514,0.028561164002155737,0.010328722830968223,0.03224357822884874,0.030177833662655123,0.04625471528650954,0.049398239626369335,0.04832045985270312,0.06251122687264163
45,263,Ghost and Horror,0.08389089037570781,0.0730828615542975,0.023674729799279454,0.011837364899639735,0.03602676273803393,0.03396809058157485,0.05815748841996903,0.03860010293360778,0.045805455481214556,0.05815748841996903
46,271,Ghost and Horror,0.10786336542870437,0.10178817056396311,0.046538285190279444,0.02143512150389728,0.0507794589637778,0.04860155891792729,0.05547913801008679,0.04894543787253527,0.04275561668959172,0.07095369096744616
47,274,Ghost and Horror,0.10361810949043472,0.07937109301003999,0.030687630232998597,0.01420723621898089,0.03864368251562783,0.04034855086190552,0.06042811138473168,0.03750710361810937,0.04243227884068937,0.07293047925743514
48,256,Ghost and Horror,0.10361810949043472,0.07937109301003999,0.030687630232998597,0.01420723621898089,0.03864368251562783,0.04034855086190552,0.06042811138473168,0.03750710361810937,0.04243227884068937,0.07293047925743514
