,ID,book_lenght,book_sen,book_word,lenght_book,number_sen,number_word,number_of_stop_words,number_of_foreignwords,count_dial_break,noun,verb,adj,ProperNoun,num,Puch,she,he,she_he_ratio,period,comma,colon,semi_colon,exl,q,positive_x,negative_x,neutral,compund,positive_y,negative_y,anger,disgust,fear,sadness,anticipation,joy,surprise,trust,genre
29,396.0,0.27801732613823593,0.280631838272589,0.28156508537735486,0.2780173261382358,0.2806318382725889,0.2815650853773549,0.7092691936372619,0.06025488621412687,0.16101694915254236,0.3561640385477234,0.7285422858183335,0.31007331026382845,0.0,0.18332187808588535,0.5201779114215315,0.39021549213744905,0.23490613901572804,0.21363336142300773,0.3944850843567173,0.45291807064439327,0.2793562215285895,0.18881978541628133,0.26497242407749333,0.284231925186341,0.01590621296201348,0.0,0.009577398462180527,0.08180312417914946,0.2813303926428511,0.7777075583977895,0.43464087378895755,0.565771918259725,0.5362401960784338,0.7905858963895863,0.4122538079997241,0.4929592890051696,0.6842254731072095,0.32175299449539874,Sea and Adventure
30,152.0,0.058513580341954,0.04579378305919861,0.05858335697472033,0.05851358034195399,0.045793783059198595,0.05858335697472033,0.8240060121279968,0.03436979610477129,0.00423728813559322,0.3633017256222111,0.7811414479217302,0.41719986668752895,0.0,0.25928177573918026,0.31273852645624595,0.011648223645894,0.028031456113647893,0.043791054113231156,0.2676130947089503,0.23038427649650473,0.17084593033176307,0.2832079765281236,0.04534262079543322,0.20597141399330834,0.04343451051746478,0.05573114201432787,0.07459472881640929,0.1570984506683274,0.3266439400717168,0.4253666605617388,0.4459883212295015,0.4421518906079489,0.26917848493316593,0.13094498129827714,0.22449058037954872,0.18840962668045402,0.22785702902960403,0.4030879462327117,Western Stories
31,154.0,0.4043627460414552,0.6341569451489023,0.4385720091089625,0.40436274604145506,0.6341569451489022,0.4385720091089625,0.16316254796951601,0.08261702261702261,0.29661016949152547,0.5621511737427864,0.7010794431267269,0.16261216884765395,0.0,0.3202498645673237,0.9609316369853589,0.12055911473500291,0.41527143581938103,0.037826478534974485,0.7082751555842128,0.31377852667632256,0.03159030868762412,0.0,0.15643722645140418,0.8359262286444609,0.0045199312503054,0.0068467941848255566,0.0029413817311464588,0.06882701763653067,0.15406263361884032,0.4901460563963984,0.6811280232285856,0.6340410862253444,0.3357542251914954,0.2624238478150708,0.10218769073176692,0.16769315473457935,0.3646861985359915,0.14005431045005312,Western Stories
32,292.0,0.24183961983912283,0.224114194623578,0.24833040691299713,0.2418396198391228,0.22411419462357796,0.24833040691299713,0.8233926215010887,0.034095639838836886,0.16666666666666666,0.08216241511902167,0.8780887233808943,0.36097772203368406,0.0,0.26785244580225814,0.4286710488815209,0.064065230052417,0.1982496194824962,0.041331186258722494,0.39905621885451176,0.4463166690989012,0.30311409518338067,0.1083615048878089,0.09895806362103918,0.31444417380344303,0.011435870105664938,0.0,0.01510774894852275,0.0780066050274497,0.3512151035541965,0.34128467687439756,0.28186060156582304,0.5638341836893249,0.20651968392553227,0.18406360697346413,0.35479834381428066,0.37358150425852166,0.38839984428866803,0.4201606341410711,Humorous and Wit and Satire
33,126.0,0.2700646738734789,0.2696181436127817,0.27617484914239265,0.27006467387347877,0.26961814361278164,0.2761748491423928,0.6745836224754298,0.10747474747474747,0.08192090395480225,0.39046562505944227,0.4253957102380479,0.5633720602979855,0.0,0.34334330803294716,0.5005208164904251,0.10323238206173559,0.26877219685438863,0.04958240089514066,0.2949303501346991,0.24020390765967548,0.08512570576328965,0.39852013795046154,0.3895763772703021,0.5288953686428196,0.010499443023402938,0.009013108827284564,0.010807251172034175,0.0791785435340617,0.13699501226320965,0.5235090626325807,0.49709190839379136,0.6798352181260067,0.40771631133647807,0.3929875108817922,0.14108920074717335,0.18412558586071393,0.49113486746607293,0.2981660987345067,Detective and Mystery
34,412.0,0.2107210187160115,0.1543366422722991,0.21060642074512537,0.21072101871601143,0.1543366422722991,0.21060642074512542,0.8610269649318301,0.030066894357585177,0.0,0.4570357015692328,0.5608124927884086,0.34191078480833603,0.0,0.4440580772382357,0.2642201353611799,0.1707920792079208,0.10832064941653982,0.19593852908891332,0.15881844175785914,0.5640097627468751,0.26059168836481617,0.26471939228277996,0.2265368431149354,0.25764374647484256,0.005136750962067069,0.020888042717086837,0.0237870734985744,0.05102845274281491,0.34100077919380734,0.7029723612382441,0.458887707281037,0.6323751391016001,0.4849826243175685,0.6623394845304679,0.2978219963037264,0.2782587659548774,0.6329588540704105,0.35676949274405034,Sea and Adventure
35,277.0,0.10170843120043713,0.0720237663937396,0.09701275101402382,0.10170843120043707,0.07202376639373959,0.09701275101402385,0.6047252064986963,0.042586873785871775,0.018361581920903952,0.3343791249027186,0.24354172338919478,0.8605010357890366,0.0,0.06860107202780996,0.2846091335926481,0.06027955736750146,0.00076103500761035,1.0,0.3832951078670543,0.8744556556036197,0.5617967023995446,0.31980856385920386,0.04120091391395564,0.0,0.025008986340762037,0.0,0.053189936109918595,0.11736416146676626,0.5612678948617192,0.6065730778559721,0.6162536783223426,0.904499251438031,0.5361239733988885,0.5612360435405409,0.4600871025538128,0.6205152931559081,0.2690183180585899,0.36619432819495845,Ghost and Horror
36,391.0,0.2044971311375958,0.18476921962176654,0.20458745140736534,0.2044971311375957,0.18476921962176646,0.2045874514073654,0.6928666892497686,0.36090275816781603,0.0014124293785310734,0.4553299442857699,0.6087247800169897,0.3825811842600575,0.0,0.5993061796411152,0.42907385740721976,0.10425160163075131,0.14446981227803146,0.09110077068489168,0.24233961515559416,0.5750908846163169,0.39033876291332914,0.22793308303945342,0.34915743159138185,0.40973938101607765,0.0,0.008437889793821998,0.021966532245274874,0.057481806245988795,0.273319586603301,0.5988621362139668,0.46347660319718165,0.6472665211795678,0.25459368530021015,0.6157576768240717,0.19687272288870694,0.15950789953718347,0.7791525738770204,0.3149477472398361,Sea and Adventure
37,410.0,0.47368236082649345,0.22694007680602857,0.43979880540710464,0.4736823608264933,0.2269400768060285,0.43979880540710464,0.9324169885858222,0.02907834390902808,0.1228813559322034,0.5538660913507298,0.5962083965122509,0.5079545877297575,0.0,0.3561597430274121,0.051289805981007575,0.06450203843913803,0.45078640284119736,0.018668801849421456,0.05109258496191321,0.6449936470196983,0.0648590812743793,0.3745787006283937,0.06649384098251647,0.0530461156624992,0.0,0.00603104677994546,0.017621879999355577,0.057608333865768066,0.3729086859907106,0.6770934846498313,0.6129603933931324,0.6204562203293998,0.7436466281362297,0.3709123095988984,0.5071257401599255,0.1352686376046739,0.6283622134251432,0.42906430164427145,Sea and Adventure
38,282.0,0.4898855551083491,0.6790812259981162,0.49872719884067745,0.4898855551083489,0.6790812259981159,0.49872719884067745,0.279346215564394,0.07273115503511061,0.2824858757062147,0.6578172869329726,0.6789075377832416,0.3411107371822466,0.0,0.18930706108628698,0.8831153277174455,0.35294117647058826,0.49441907661085743,0.09326664101577531,0.7634579612490042,0.24012662766560522,0.7263381630920951,0.5385004294479578,0.38267573059561405,0.5082838217684487,0.0017345984920504182,0.0,0.004122172394729635,0.06619679419856016,0.23655305033757512,0.7341844721301587,0.6506861073339892,0.8201400994697106,0.5676500186440876,0.49594442603777,0.3430262551117277,0.34421676127513534,0.5523675276484459,0.14379697510925527,Humorous and Wit and Satire
